Type,Frame,Angle
Bezier Quaternion,539,177.988
Bezier Quaternion,540,177.809
Bezier Quaternion,541,177.646
Bezier Quaternion,542,177.501
Bezier Quaternion,543,177.376
Bezier Quaternion,544,177.271
Bezier Quaternion,545,177.189
Bezier Quaternion,546,-182.868
Bezier Quaternion,547,177.097
Bezier Quaternion,548,177.08
Bezier Quaternion,549,177.079
Bezier Quaternion,550,177.097
Bezier Quaternion,551,177.133
Bezier Quaternion,552,177.189
Bezier Quaternion,553,177.266
Bezier Quaternion,554,177.366
Bezier Quaternion,555,177.49
Bezier Quaternion,556,177.64
Bezier Quaternion,557,177.816
Bezier Quaternion,558,178.021
Bezier Quaternion,559,178.254
Bezier Quaternion,560,178.517
Bezier Quaternion,561,178.807
Bezier Quaternion,562,179.123
Bezier Quaternion,563,179.464
Bezier Quaternion,564,179.824
Bezier Quaternion,565,-179.803
Bezier Quaternion,566,-179.424
Bezier Quaternion,567,-179.05
Bezier Quaternion,568,-178.671
Bezier Quaternion,569,-178.269
Bezier Quaternion,570,-177.844
Bezier Quaternion,571,-177.396
Bezier Quaternion,572,-176.923
Bezier Quaternion,573,-176.422
Bezier Quaternion,574,-175.89
Bezier Quaternion,575,-175.322
Bezier Quaternion,576,-174.71
Bezier Quaternion,577,-174.043
Bezier Quaternion,578,-173.309
Bezier Quaternion,579,-172.488
Bezier Quaternion,580,-171.554
Bezier Quaternion,581,-170.468
Bezier Quaternion,582,-169.176
Bezier Quaternion,583,-167.595
Bezier Quaternion,584,-165.594
Bezier Quaternion,585,-162.959
Bezier Quaternion,586,-159.314
Bezier Quaternion,587,-153.949
Bezier Quaternion,588,-145.428
Bezier Quaternion,589,-130.605
Bezier Quaternion,590,-104.914
Bezier Quaternion,591,-72.6768
Bezier Quaternion,592,-48.9594
Bezier Quaternion,593,-35.4428
Bezier Quaternion,594,-27.6055
Bezier Quaternion,595,-22.6902
Bezier Quaternion,596,-19.3795
Bezier Quaternion,597,-17.0204
Bezier Quaternion,598,-15.2642
Bezier Quaternion,599,-13.9102
Bezier Quaternion,600,-12.8361
Bezier Quaternion,601,-11.9633
Bezier Quaternion,602,-11.2393
Bezier Quaternion,603,-10.6274
Bezier Quaternion,604,-10.1014
Bezier Quaternion,605,-9.6418
Bezier Quaternion,606,-9.23401
Bezier Quaternion,607,-8.86654
Bezier Quaternion,608,-8.53021
Bezier Quaternion,609,-8.21749
Bezier Quaternion,610,-7.92855
Bezier Quaternion,611,-7.66535
Bezier Quaternion,612,-7.42437
Bezier Quaternion,613,-7.20255
Bezier Quaternion,614,-6.99723
Bezier Quaternion,615,-6.80605
Bezier Quaternion,616,-6.62685
Bezier Quaternion,617,-6.45769
Bezier Quaternion,618,-6.29677
Bezier Quaternion,619,-6.1424
Bezier Quaternion,620,-5.99301
Bezier Quaternion,621,-5.84709
Bezier Quaternion,622,-5.70322
Bezier Quaternion,623,-5.56001
Bezier Quaternion,624,-5.41612
Bezier Quaternion,625,-5.27026
Bezier Quaternion,626,-5.12115
Bezier Quaternion,627,-4.96755
Bezier Quaternion,628,-4.8082
Bezier Quaternion,629,-4.6419
Bezier Quaternion,630,-4.46741
Bezier Quaternion,631,-4.27495
Bezier Quaternion,632,-4.05828
Bezier Quaternion,633,-3.82131
Bezier Quaternion,634,-3.56773
Bezier Quaternion,635,-3.301
Bezier Quaternion,636,-3.02448
Bezier Quaternion,637,-2.74134
Bezier Quaternion,638,-2.45465
Bezier Quaternion,639,-2.16736
Bezier Quaternion,640,-1.88233
Bezier Quaternion,641,-1.60234
Bezier Quaternion,642,-1.33007
Bezier Quaternion,643,-1.06811
Bezier Quaternion,644,-0.819006
Bezier Quaternion,645,-0.585197
Bezier Quaternion,646,-0.369061
Bezier Quaternion,647,-0.172896
Bezier Quaternion,648,0.00107693
Bezier Quaternion,649,0.150716
Bezier Quaternion,650,0.273959
Bezier Quaternion,651,0.36883
Bezier Quaternion,652,0.441581
Bezier Quaternion,653,0.500884
Bezier Quaternion,654,0.548343
Bezier Quaternion,655,0.585431
Bezier Quaternion,656,0.613513
Bezier Quaternion,657,0.633862
Bezier Quaternion,658,0.647666
Bezier Quaternion,659,0.656052
Bezier Quaternion,660,0.660083
Bezier Quaternion,661,0.660775
Bezier Quaternion,662,0.659099
Bezier Quaternion,663,0.655989
Bezier Quaternion,664,0.65234
Bezier Quaternion,665,0.649019
Bezier Quaternion,666,0.646858
Bezier Quaternion,667,0.646659
Bezier Quaternion,668,0.64919
Bezier Quaternion,669,0.655187
Bezier Quaternion,670,0.665349
Bezier Quaternion,671,0.680335
Bezier Quaternion,672,0.700759
Bezier Quaternion,673,0.72635
Bezier Quaternion,674,0.756808
Bezier Quaternion,675,0.792646
Bezier Quaternion,676,0.834339
Bezier Quaternion,677,0.882323
Bezier Quaternion,678,0.936992
Bezier Quaternion,679,0.998694
Bezier Quaternion,680,1.06773
Bezier Quaternion,681,1.14434
Bezier Quaternion,682,1.22871
Bezier Quaternion,683,1.32096
Bezier Quaternion,684,1.42114
Bezier Quaternion,685,1.52922
Bezier Quaternion,686,1.64507
Bezier Quaternion,687,1.76846
Bezier Quaternion,688,1.89903
Bezier Quaternion,689,2.03627
Bezier Quaternion,690,2.17952
Bezier Quaternion,691,2.32789
Bezier Quaternion,692,2.48023
Bezier Quaternion,693,2.6351
Bezier Quaternion,694,2.79563
Bezier Quaternion,695,2.96754
Bezier Quaternion,696,3.15319
Bezier Quaternion,697,3.35531
Bezier Quaternion,698,3.57718
Bezier Quaternion,699,3.82281
Bezier Quaternion,700,4.09723
Bezier Quaternion,701,4.4069
Bezier Quaternion,702,4.76041
Bezier Quaternion,703,5.16951
Bezier Quaternion,704,5.65088
Bezier Quaternion,705,6.22927
Bezier Quaternion,706,6.94316
Bezier Quaternion,707,7.85631
Bezier Quaternion,708,9.08287
Bezier Quaternion,709,10.8498
Bezier Quaternion,710,13.6816
Bezier Quaternion,711,19.1092
Bezier Quaternion,712,33.8833
Bezier Quaternion,713,100.895
Bezier Quaternion,714,157.04
Bezier Quaternion,715,169.684
Bezier Quaternion,716,174.792
Bezier Quaternion,717,177.652
Bezier Quaternion,718,179.558
Bezier Quaternion,719,-179.027
Bezier Quaternion,720,-177.9
Bezier Quaternion,721,-176.958
Bezier Quaternion,722,-176.143
Bezier Quaternion,723,-175.421
Bezier Quaternion,724,-174.772
Bezier Quaternion,725,-174.182
Bezier Quaternion,726,-173.643
Bezier Quaternion,727,-173.149
Bezier Quaternion,728,-172.697
Bezier Quaternion,729,-172.286
Bezier Quaternion,730,-171.914
Bezier Quaternion,731,-171.582
Bezier Quaternion,732,-171.292
Bezier Quaternion,733,-171.045
Bezier Quaternion,734,-170.843
Bezier Quaternion,735,189.311
Bezier Quaternion,736,-170.582
Bezier Quaternion,737,-170.514
Bezier Quaternion,738,-170.481
Bezier Quaternion,739,-170.479
Bezier Quaternion,740,-170.504
Bezier Quaternion,741,-170.552
Bezier Quaternion,742,-170.619
Bezier Quaternion,743,-170.702
Bezier Quaternion,744,-170.797
Bezier Quaternion,745,-170.901
Bezier Quaternion,746,-171.01
Bezier Quaternion,747,-171.119
Bezier Quaternion,748,-171.225
Bezier Quaternion,749,-171.324
Bezier Quaternion,750,-171.411
Bezier Quaternion,751,-171.483
Bezier Quaternion,752,-171.532
Bezier Quaternion,753,-171.556
Bezier Quaternion,754,-171.546
Bezier Quaternion,755,-171.496
Bezier Quaternion,756,188.602
Bezier Quaternion,757,-171.256
Bezier Quaternion,758,-171.078
Bezier Quaternion,759,-170.861
Bezier Quaternion,760,-170.6
Bezier Quaternion,761,-170.288
Bezier Quaternion,762,-169.917
Bezier Quaternion,763,-169.475
Bezier Quaternion,764,-168.944
Bezier Quaternion,765,-168.302
Bezier Quaternion,766,-167.513
Bezier Quaternion,767,-166.53
Bezier Quaternion,768,-165.278
Bezier Quaternion,769,-163.638
Bezier Quaternion,770,-161.412
Bezier Quaternion,771,-158.248
Bezier Quaternion,772,-153.463
Bezier Quaternion,773,-145.604
Bezier Quaternion,774,-131.357
Bezier Quaternion,775,-104.672
Bezier Quaternion,776,-68.5778
Bezier Quaternion,777,317.137
Bezier Quaternion,778,-29.0483
Bezier Quaternion,779,-21.2416
Bezier Quaternion,780,-16.4187
Bezier Quaternion,781,-13.2035
Bezier Quaternion,782,-10.9335
Bezier Quaternion,783,-9.26076
Bezier Quaternion,784,-7.98778
Bezier Quaternion,785,-6.99517
Bezier Quaternion,786,-6.2069
Bezier Quaternion,787,-5.57245
Bezier Quaternion,788,-5.05712
Bezier Quaternion,789,-4.63634
Bezier Quaternion,790,-4.29237
Bezier Quaternion,791,-4.01211
Bezier Quaternion,792,-3.78576
Bezier Quaternion,793,-3.60592
Bezier Quaternion,794,-3.46693
Bezier Quaternion,795,-3.36448
Bezier Quaternion,796,-3.29525
Bezier Quaternion,797,-3.25672
Bezier Quaternion,798,356.753
Bezier Quaternion,799,-3.27936
Bezier Quaternion,800,-3.36374
Bezier Quaternion,801,-3.49401
