Type,Frame,Angle
Original,304,27.5997
Original,305,25.8579
Original,306,24.101
Original,307,22.3514
Original,308,20.6313
Original,309,18.9628
Original,310,17.3683
Original,311,15.8699
Original,312,14.49
Original,313,13.2508
Original,314,12.1744
Original,315,11.2832
Original,316,10.5468
Original,317,9.91418
Original,318,9.37671
Original,319,8.92568
Original,320,8.5524
Original,321,8.24819
Original,322,8.00437
Original,323,7.81225
Original,324,7.66314
Original,325,7.54836
Original,326,7.45921
Original,327,7.38703
Original,328,7.32311
Original,329,7.25878
Original,330,7.18534
Original,331,7.09412
Original,332,6.97642
Original,333,6.82356
Original,334,6.62686
Original,335,6.37762
Original,336,6.06717
Original,337,5.70832
Original,338,5.32174
Original,339,4.91055
Original,340,4.47784
Original,341,4.02672
Original,342,3.56029
Original,343,3.08166
Original,344,2.59392
Original,345,2.10018
Original,346,1.60355
Original,347,1.10713
Original,348,0.614012
Original,349,0.127313
Original,350,-0.349867
Original,351,-0.814427
Original,352,-1.26326
Original,353,-1.69327
Original,354,-2.10134
Original,355,-2.48439
Original,356,-2.83929
Original,357,-3.16295
Original,358,-3.4634
Original,359,-3.75077
Original,360,-4.02515
Original,361,-4.28661
Original,362,-4.53522
Original,363,-4.77106
Original,364,-4.99421
Original,365,-5.20473
Original,366,-5.40271
Original,367,-5.58822
Original,368,-5.76133
Original,369,-5.92211
Original,370,-6.07066
Original,371,-6.20703
Original,372,-6.3313
Original,373,-6.44355
Original,374,-6.54385
Original,375,-6.63229
Original,376,-6.70892
Original,377,-6.77383
Original,378,-6.8271
Original,379,-6.86136
Original,380,-6.87062
Original,381,-6.85705
Original,382,-6.82278
Original,383,-6.76998
Original,384,-6.70077
Original,385,-6.61732
Original,386,-6.52178
Original,387,-6.41629
Original,388,-6.30299
Original,389,-6.18405
Original,390,-6.06161
Original,391,-5.93781
Original,392,-5.81481
Original,393,-5.69475
Original,394,-5.57979
Original,395,-5.47206
Original,396,-5.37373
Original,397,-5.28694
Original,398,-5.21384
Original,399,-5.15657
Original,400,-5.10095
Original,401,-5.03306
Original,402,-4.95543
Original,403,-4.8706
Original,404,-4.7811
Original,405,-4.68947
Original,406,-4.59824
Original,407,-4.50997
Original,408,-4.42717
Original,409,-4.35239
Original,410,-4.28817
Original,411,-4.23704
Original,412,-4.20154
Original,413,-4.1842
Original,414,-4.18757
Original,415,-4.21417
Original,416,-4.26655
Original,417,-4.34724
Original,418,-4.45879
Original,419,-4.60372
Original,420,-4.78457
Original,421,-5.0143
Original,422,-5.30024
Original,423,-5.63646
Original,424,-6.01705
Original,425,-6.4361
Original,426,-6.88768
Original,427,-7.36588
Original,428,-7.86478
Original,429,-8.37847
Original,430,-8.90102
Original,431,-9.42653
Original,432,-9.94908
Original,433,-10.4627
Original,434,-10.9616
Original,435,-11.4398
Original,436,-11.8913
Original,437,-12.3102
Original,438,-12.6907
Original,439,-13.0269
Original,440,-13.3127
Original,441,-13.5423
Original,442,-13.7326
Original,443,-13.9041
Original,444,-14.0565
Original,445,-14.1895
Original,446,-14.3028
Original,447,-14.396
Original,448,-14.4688
Original,449,-14.5209
Original,450,-14.552
Original,451,-14.5617
Original,452,-14.5497
Original,453,-14.5157
Original,454,-14.4593
Original,455,-14.3803
Original,456,-14.2783
Original,457,-14.1529
Original,458,-14.0039
Original,459,-13.8309
Original,460,-13.6336
Original,461,-13.4117
Original,462,-13.1648
Original,463,-12.6949
Original,464,-11.8439
Original,465,-10.6714
Original,466,-9.23723
Original,467,-7.60099
Original,468,-5.82239
Original,469,-3.9611
Original,470,-2.07681
Original,471,-0.22921
Original,472,1.52202
Original,473,3.1172
Original,474,4.49664
Original,475,5.60066
Original,476,6.36958
Original,477,6.7437
Original,478,6.66335
Original,479,6.06883
Original,480,4.90048
Original,481,3.09859
Original,482,0.603495
Original,483,-2.6445
Original,484,-6.83738
Original,485,-12.0571
Original,486,-18.1984
Original,487,-25.1558
Original,488,-32.8241
Original,489,-41.0978
Original,490,-49.8717
Original,491,-59.0404
Original,492,-68.4985
Original,493,-78.1407
Original,494,-87.8617
Original,495,-97.556
Original,496,-107.118
Original,497,-116.444
Original,498,-125.426
Original,499,-133.961
Original,500,-141.942
Original,501,-149.265
Original,502,-155.823
Original,503,-161.512
Original,504,-166.227
Original,505,-170.094
Original,506,-173.34
Original,507,-176.013
Original,508,-178.158
Original,509,-179.821
Original,510,-181.05
Original,511,-181.89
Original,512,-182.387
Original,513,-182.587
Original,514,-182.538
Original,515,-182.284
Original,516,-181.873
Original,517,-181.351
Original,518,-180.764
Original,519,-180.157
Original,520,-179.578
Original,521,-179.073
Original,522,-178.687
Original,523,-178.468
Original,524,-178.461
Original,525,-178.712
Original,526,-179.098
Original,527,-179.465
Original,528,-179.813
Original,529,-180.141
Original,530,-180.449
Original,531,-180.739
Original,532,-181.01
Original,533,-181.261
Original,534,-181.494
Original,535,-181.709
Original,536,-181.905
Original,537,-182.082
Original,538,-182.241
Original,539,-182.382
Original,540,-182.505
Original,541,-182.609
Original,542,-182.696
Original,543,-182.766
Original,544,-182.817
Original,545,-182.851
Original,546,-182.868
Original,547,-182.891
Original,548,-182.938
Original,549,-183.002
Original,550,-183.076
Original,551,-183.154
Original,552,-183.227
Original,553,-183.29
Original,554,-183.334
Original,555,-183.354
Original,556,-183.341
Original,557,-183.289
Original,558,-183.19
Original,559,-183.038
Original,560,-182.826
Original,561,-182.546
Original,562,-182.191
Original,563,-181.754
Original,564,-181.229
Original,565,-180.608
Original,566,-179.884
Original,567,-179.05
Original,568,-178.204
Original,569,-177.435
Original,570,-176.717
Original,571,-176.027
Original,572,-175.342
Original,573,-174.636
Original,574,-173.887
Original,575,-173.07
Original,576,-172.162
Original,577,-171.139
Original,578,-169.976
Original,579,-168.65
Original,580,-167.137
Original,581,-165.412
Original,582,-163.453
Original,583,-161.236
Original,584,-158.735
Original,585,-155.928
Original,586,-152.79
Original,587,-149.298
Original,588,-145.428
Original,589,-140.987
Original,590,-135.851
Original,591,-130.095
Original,592,-123.798
Original,593,-117.035
Original,594,-109.884
Original,595,-102.421
Original,596,-94.7237
Original,597,-86.8679
Original,598,-78.9308
Original,599,-70.9892
Original,600,-63.1198
Original,601,-55.3995
Original,602,-47.905
Original,603,-40.7131
Original,604,-33.9007
Original,605,-27.5445
Original,606,-21.7213
Original,607,-16.5078
Original,608,-11.981
Original,609,-8.21749
Original,610,-5.15788
Original,611,-2.66242
Original,612,-0.68751
Original,613,0.810428
Original,614,1.87498
Original,615,2.54973
Original,616,2.87827
Original,617,2.90417
Original,618,2.67103
Original,619,2.22242
Original,620,1.60194
Original,621,0.853168
Original,622,0.0196878
Original,623,-0.854914
Original,624,-1.72705
Original,625,-2.55314
Original,626,-3.2896
Original,627,-3.89284
Original,628,-4.31928
Original,629,-4.52533
Original,630,-4.46741
Original,631,-4.25571
Original,632,-4.03067
Original,633,-3.79412
Original,634,-3.54786
Original,635,-3.29371
Original,636,-3.03347
Original,637,-2.76896
Original,638,-2.50198
Original,639,-2.23436
Original,640,-1.96789
Original,641,-1.70439
Original,642,-1.44567
Original,643,-1.19355
Original,644,-0.949825
Original,645,-0.716317
Original,646,-0.494833
Original,647,-0.287185
Original,648,-0.0951835
Original,649,0.07936
Original,650,0.234635
Original,651,0.36883
Original,652,0.480181
Original,653,0.569448
Original,654,0.638611
Original,655,0.689647
Original,656,0.724535
Original,657,0.745252
Original,658,0.753777
Original,659,0.752088
Original,660,0.742164
Original,661,0.725982
Original,662,0.705521
Original,663,0.682759
Original,664,0.659675
Original,665,0.638245
Original,666,0.620449
Original,667,0.608265
Original,668,0.603671
Original,669,0.608645
Original,670,0.625166
Original,671,0.655211
Original,672,0.700759
Original,673,0.593628
Original,674,0.196897
Original,675,-0.44056
Original,676,-1.26987
Original,677,-2.24217
Original,678,-3.30857
Original,679,-4.42022
Original,680,-5.52823
Original,681,-6.58373
Original,682,-7.53786
Original,683,-8.34173
Original,684,-8.94649
Original,685,-9.30325
Original,686,-9.36314
Original,687,-9.0773
Original,688,-8.39685
Original,689,-7.27291
Original,690,-5.65662
Original,691,-3.4991
Original,692,-0.751487
Original,693,2.6351
Original,694,6.82685
Original,695,11.8981
Original,696,17.7598
Original,697,24.3231
Original,698,31.499
Original,699,39.1985
Original,700,47.3328
Original,701,55.8127
Original,702,64.5495
Original,703,73.4541
Original,704,82.4375
Original,705,91.4109
Original,706,100.285
