Type,Frame,Angle
LinearInterpolationEuler,161,1.72895
LinearInterpolationEuler,162,1.6843
LinearInterpolationEuler,163,1.63966
LinearInterpolationEuler,164,1.59501
LinearInterpolationEuler,165,1.55036
LinearInterpolationEuler,166,1.50571
LinearInterpolationEuler,167,1.46106
LinearInterpolationEuler,168,1.41641
LinearInterpolationEuler,169,1.56364
LinearInterpolationEuler,170,1.71086
LinearInterpolationEuler,171,1.85809
LinearInterpolationEuler,172,2.00531
LinearInterpolationEuler,173,2.15254
LinearInterpolationEuler,174,2.29976
LinearInterpolationEuler,175,2.44699
LinearInterpolationEuler,176,2.59422
LinearInterpolationEuler,177,2.74144
LinearInterpolationEuler,178,2.88867
LinearInterpolationEuler,179,3.03589
LinearInterpolationEuler,180,3.18312
LinearInterpolationEuler,181,3.33034
LinearInterpolationEuler,182,3.47757
LinearInterpolationEuler,183,3.6248
LinearInterpolationEuler,184,3.77202
LinearInterpolationEuler,185,3.91925
LinearInterpolationEuler,186,4.06647
LinearInterpolationEuler,187,4.2137
LinearInterpolationEuler,188,4.36092
LinearInterpolationEuler,189,4.50815
LinearInterpolationEuler,190,4.52114
LinearInterpolationEuler,191,4.53414
LinearInterpolationEuler,192,4.54713
LinearInterpolationEuler,193,4.56012
LinearInterpolationEuler,194,4.57311
LinearInterpolationEuler,195,4.58611
LinearInterpolationEuler,196,4.5991
LinearInterpolationEuler,197,4.61209
LinearInterpolationEuler,198,4.62509
LinearInterpolationEuler,199,4.63808
LinearInterpolationEuler,200,4.65107
LinearInterpolationEuler,201,4.66406
LinearInterpolationEuler,202,4.67706
LinearInterpolationEuler,203,4.69005
LinearInterpolationEuler,204,4.70304
LinearInterpolationEuler,205,4.71604
LinearInterpolationEuler,206,4.72903
LinearInterpolationEuler,207,4.74202
LinearInterpolationEuler,208,4.75501
LinearInterpolationEuler,209,4.76801
LinearInterpolationEuler,210,4.781
LinearInterpolationEuler,211,4.25383
LinearInterpolationEuler,212,3.72666
LinearInterpolationEuler,213,3.1995
LinearInterpolationEuler,214,2.67233
LinearInterpolationEuler,215,2.14516
LinearInterpolationEuler,216,1.61799
LinearInterpolationEuler,217,1.09082
LinearInterpolationEuler,218,0.563655
LinearInterpolationEuler,219,0.0364871
LinearInterpolationEuler,220,-0.490681
LinearInterpolationEuler,221,-1.01785
LinearInterpolationEuler,222,-1.54502
LinearInterpolationEuler,223,-2.07219
LinearInterpolationEuler,224,-2.59935
LinearInterpolationEuler,225,-3.12652
LinearInterpolationEuler,226,-3.65369
LinearInterpolationEuler,227,-4.18086
LinearInterpolationEuler,228,-4.70803
LinearInterpolationEuler,229,-5.23519
LinearInterpolationEuler,230,-5.76236
LinearInterpolationEuler,231,-6.28953
LinearInterpolationEuler,232,-6.02663
LinearInterpolationEuler,233,-5.76374
LinearInterpolationEuler,234,-5.50084
LinearInterpolationEuler,235,-5.23794
LinearInterpolationEuler,236,-4.97505
LinearInterpolationEuler,237,-4.71215
LinearInterpolationEuler,238,-4.44925
LinearInterpolationEuler,239,-4.18636
LinearInterpolationEuler,240,-3.92346
LinearInterpolationEuler,241,-3.66056
LinearInterpolationEuler,242,-3.39767
LinearInterpolationEuler,243,-3.13477
