Type,Frame,Angle
original,325,-11.4075
original,326,-11.5626
original,327,-11.879
original,328,-12.287
original,329,-12.6834
original,330,-12.9705
original,331,-13.0881
original,332,-12.9672
original,333,-12.6446
original,334,-12.1521
original,335,-11.5366
original,336,-10.8436
original,337,-10.1091
original,338,-9.36632
original,339,-8.64165
original,340,-7.94588
original,341,-7.30604
original,342,-6.74748
original,343,-6.2926
original,344,-5.9456
original,345,-5.72399
original,346,-5.63653
original,347,-5.69393
original,348,-5.91172
original,349,-6.30837
original,350,-6.91857
original,351,-7.75576
original,352,-8.8204
original,353,-10.11
original,354,-11.5833
original,355,-13.2137
original,356,-14.9724
original,357,-16.8356
original,358,-18.7881
original,359,-20.8115
original,360,-22.906
original,361,-25.0663
original,362,-27.2782
original,363,-29.5192
original,364,-31.7571
original,365,-33.9572
original,366,-36.0832
original,367,-38.0999
original,368,-39.9762
original,369,-41.6806
original,370,-43.1852
original,371,-44.4655
original,372,-45.5006
original,373,-46.2761
original,374,-46.784
original,375,-47.0233
original,376,-47.0002
original,377,-46.7307
original,378,-46.2414
original,379,-45.5697
original,380,-44.764
original,381,-43.8795
original,382,-42.9735
original,383,-42.097
original,384,-41.287
original,385,-40.561
original,386,-39.9157
original,387,-39.3306
original,388,-38.7779
original,389,-38.2298
original,390,-37.6657
original,391,-37.074
original,392,-36.4523
original,393,-35.806
original,394,-35.1456
original,395,-34.4846
original,396,-33.8385
original,397,-33.221
original,398,-32.6432
original,399,-32.1103
original,400,-31.6216
original,401,-31.1698
original,402,-30.7422
original,403,-30.3239
original,404,-29.9022
original,405,-29.4703
original,406,-29.0308
original,407,-28.5956
original,408,-28.184
original,409,-27.8181
original,410,-27.5188
original,411,-27.2996
original,412,-27.1645
original,413,-27.1063
original,414,-27.1095
original,415,-27.1529
original,416,-27.2143
original,417,-27.2767
original,418,-27.3328
original,419,-27.3894
original,420,-27.469
original,421,-27.6075
original,422,-27.8482
original,423,-28.2328
original,424,-28.793
original,425,-29.5424
original,426,-30.4725
original,427,-31.5534
original,428,-32.7392
original,429,-33.9756
original,430,-35.2096
original,431,-36.3981
original,432,-37.5141
